scene,scene_type
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0420,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0421,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0422,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0423,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0424,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0425,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0427,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0428,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0429,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0430,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0431,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0432,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0433,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0434,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0435,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0436,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0437,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0441,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0442,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0444,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0445,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0447,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0448,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0449,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0450,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0453,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0454,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0456,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0457,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0458,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0459,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0469,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0470,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0471,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0474,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0476,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0477,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0478,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0487,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0488,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0490,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0494,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0495,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0496,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0497,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0502,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0509,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0511,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0519,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0520,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0524,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0525,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0532,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0535,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0543,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0544,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0545,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0546,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0547,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0548,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0549,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0550,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0551,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0552,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0553,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0554,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0555,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0556,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0558,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0560,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0562,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0563,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0566,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0567,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0568,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0569,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0570,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0571,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0574,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0577,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0578,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0579,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0580,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0581,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0582,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0584,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0585,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0586,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0587,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0588,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0590,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0591,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0592,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0593,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0594,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0595,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0597,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0598,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0601,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0602,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0604,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0610,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0611,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0613,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0614,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0615,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0616,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0620,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0621,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0625,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0626,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0627,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0629,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0630,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0634,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0637,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0638,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0639,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0642,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0643,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0645,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0648,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0650,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0653,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0654,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0655,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0656,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0657,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0658,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0659,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0660,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0663,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0665,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0666,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0667,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0668,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0669,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0670,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0671,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0673,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0675,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0678,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0679,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0680,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0681,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0682,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0683,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0684,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0685,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0686,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0687,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0688,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0689,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0690,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0691,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0695,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0696,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0697,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0698,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0699,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0700,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0701,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0702,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0703,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0704,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0705,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0706,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0708,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0711,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0714,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0716,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0718,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0720,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0723,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0724,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0725,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0727,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0728,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0733,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0736,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0738,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0739,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0740,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0741,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0742,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0743,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0744,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0745,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0746,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0747,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0748,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0749,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0750,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0751,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0752,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0753,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0754,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0755,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0757,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0761,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0767,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0768,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0770,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0772,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0773,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0774,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0775,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0776,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0777,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0778,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0779,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0780,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0781,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0782,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0783,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0784,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0785,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0786,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0787,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0788,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0789,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0790,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0793,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0794,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0796,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0797,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0798,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0799,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0801,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0802,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0803,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0804,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0805,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0806,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0807,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0808,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0809,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0810,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0811,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0812,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0813,dining_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0814,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0815,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0816,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0817,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0818,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0819,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0820,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0821,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0822,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0824,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0825,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0826,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0827,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0828,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0829,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0830,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0831,corridor
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0832,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0833,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0834,bathroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0835,living_room
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0836,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0837,home_office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0841,bedroom
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\b3dodata\img_0847,idk
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0001,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0002,kitchen
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0003,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0004,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0005,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0006,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0007,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0008,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0009,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0010,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0011,office
C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv1\NYUdata\NYU0012,office
