stage,scene_type,scene,classes_present
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003140_2014-05-12_11-05-49_094959634447_rgbf000101-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003142_2014-05-12_11-06-33_094959634447_rgbf000100-resize,chair|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003143_2014-05-12_11-07-00_094959634447_rgbf000100-resize,chair|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003145_2014-05-12_11-15-35_094959634447_rgbf000101-resize,chair|window
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003148_2014-05-12_11-17-18_094959634447_rgbf000100-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003151_2014-05-12_11-27-24_094959634447_rgbf000100-resize,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003152_2014-05-12_11-27-50_094959634447_rgbf000101-resize,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003153_2014-05-12_11-28-21_094959634447_rgbf000101-resize,chair|window
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003155_2014-05-12_11-29-19_094959634447_rgbf000101-resize,chair|table|window
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003156_2014-05-12_11-29-42_094959634447_rgbf000101-resize,chair|window
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003173_2014-05-12_21-50-13_094959634447_rgbf000100-resize,chair|window
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003174_2014-05-12_21-50-47_094959634447_rgbf000100-resize,desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003176_2014-05-12_21-52-31_094959634447_rgbf000101-resize,chair|table|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003177_2014-05-12_21-53-03_094959634447_rgbf000056-resize,chair|table|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003181_2014-05-12_21-55-03_094959634447_rgbf000852-resize,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003182_2014-05-12_21-58-54_094959634447_rgbf003572-resize,chair|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003183_2014-05-12_22-05-39_094959634447_rgbf000025-resize,window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003184_2014-05-12_22-06-10_094959634447_rgbf000050-resize,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003185_2014-05-12_22-07-17_094959634447_rgbf000025-resize,chair|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003188_2014-05-12_22-08-43_094959634447_rgbf000050-resize,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003189_2014-05-12_22-11-34_094959634447_rgbf000101-resize,chair|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003190_2014-05-12_22-12-20_094959634447_rgbf000101-resize,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003193_2014-05-12_22-15-42_094959634447_rgbf000100-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003194_2014-05-12_22-16-14_094959634447_rgbf000100-resize,chair|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003195_2014-05-12_22-17-02_094959634447_rgbf000100-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003198_2014-05-12_22-19-06_094959634447_rgbf000045-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003199_2014-05-12_22-20-08_094959634447_rgbf000102-resize,chair|window|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003200_2014-05-12_22-20-58_094959634447_rgbf000021-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003201_2014-05-12_22-22-02_094959634447_rgbf002264-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003203_2014-05-12_22-26-50_094959634447_rgbf000050-resize,chair|window|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003204_2014-05-12_22-27-19_094959634447_rgbf000050-resize,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003206_2014-05-12_22-28-18_094959634447_rgbf000402-resize,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003209_2014-05-13_11-26-49_094959634447_rgbf000100-resize,chair|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003210_2014-05-13_11-27-13_094959634447_rgbf000101-resize,chair|window
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003212_2014-05-13_11-36-45_094959634447_rgbf000268-resize,chair|window
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003213_2014-05-13_11-45-56_094959634447_rgbf000102-resize,door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003214_2014-05-13_11-46-19_094959634447_rgbf000100-resize,chair|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003215_2014-05-13_11-46-49_094959634447_rgbf000100-resize,chair|table|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003216_2014-05-13_11-47-24_094959634447_rgbf000100-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003217_2014-05-13_11-48-00_094959634447_rgbf000100-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003218_2014-05-13_11-51-46_094959634447_rgbf003313-resize,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003221_2014-05-14_13-25-50_094959634447_rgbf000101-resize,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003222_2014-05-14_13-26-24_094959634447_rgbf000100-resize,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003223_2014-05-14_13-26-55_094959634447_rgbf000100-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003224_2014-05-14_13-27-48_094959634447_rgbf003166-resize,
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003225_2014-05-14_13-41-16_094959634447_rgbf000101-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003226_2014-05-14_13-41-43_094959634447_rgbf000100-resize,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003227_2014-05-14_13-42-10_094959634447_rgbf000100-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003230_2014-05-14_13-43-32_094959634447_rgbf000100-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003232_2014-05-14_13-44-11_094959634447_rgbf000101-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003233_2014-05-14_13-45-26_094959634447_rgbf000035-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003234_2014-05-14_13-45-46_094959634447_rgbf003506-resize,chair|table|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003235_2014-05-14_13-55-10_094959634447_rgbf000101-resize,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003238_2014-05-14_13-56-36_094959634447_rgbf000100-resize,chair|table|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003239_2014-05-14_13-57-08_094959634447_rgbf000100-resize,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003240_2014-05-14_13-57-38_094959634447_rgbf000100-resize,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003241_2014-05-14_13-58-02_094959634447_rgbf000100-resize,door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003242_2014-05-14_13-58-27_094959634447_rgbf000101-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003247_2014-05-14_14-14-31_094959634447_rgbf000100-resize,door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003251_2014-05-14_14-16-47_094959634447_rgbf000100-resize,chair|table|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003258_2014-05-14_15-40-22_094959634447_rgbf000100-resize,chair|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003259_2014-05-14_15-40-42_094959634447_rgbf000101-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003260_2014-05-14_15-41-18_094959634447_rgbf000100-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003261_2014-05-14_15-41-51_094959634447_rgbf000100-resize,chair|table|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003262_2014-05-14_15-42-45_094959634447_rgbf000100-resize,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003264_2014-05-14_15-50-39_094959634447_rgbf000100-resize,chair|table|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003265_2014-05-14_15-51-10_094959634447_rgbf000101-resize,chair|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003266_2014-05-14_15-51-31_094959634447_rgbf000100-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003268_2014-05-14_15-52-26_094959634447_rgbf000100-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003269_2014-05-14_15-52-50_094959634447_rgbf000101-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003270_2014-05-14_15-53-34_094959634447_rgbf000025-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003271_2014-05-14_15-53-46_094959634447_rgbf001771-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003272_2014-05-14_15-57-28_094959634447_rgbf001031-resize,chair|table|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003276_2014-05-14_16-11-00_094959634447_rgbf000101-resize,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003277_2014-05-14_16-11-27_094959634447_rgbf000101-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003278_2014-05-14_16-11-55_094959634447_rgbf000101-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003279_2014-05-14_16-12-25_094959634447_rgbf000101-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003280_2014-05-14_16-13-18_094959634447_rgbf001198-resize,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003281_2014-05-14_16-16-10_094959634447_rgbf000132-resize,chair|table|window
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003283_2014-05-14_16-19-37_094959634447_rgbf000034-resize,chair|table|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003284_2014-05-14_16-22-02_094959634447_rgbf000584-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003336_2014-05-20_10-56-35_094959634447_rgbf000102-resize,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003338_2014-05-20_11-01-23_094959634447_rgbf000051-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003340_2014-05-20_11-02-40_094959634447_rgbf000944-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003343_2014-05-20_11-19-14_094959634447_rgbf000065-resize,chair|table|window
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003344_2014-05-20_11-19-39_094959634447_rgbf000697-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003348_2014-05-20_11-29-54_094959634447_rgbf000100-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003349_2014-05-20_11-30-21_094959634447_rgbf000100-resize,chair|table|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003350_2014-05-20_11-30-44_094959634447_rgbf000101-resize,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003353_2014-05-20_11-45-17_094959634447_rgbf000101-resize,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003354_2014-05-20_11-45-39_094959634447_rgbf000101-resize,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003388_2014-05-20_15-22-22_094959634447_rgbf002280-resize,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003392_2014-05-20_15-31-40_094959634447_rgbf000121-resize,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003400_2014-05-20_15-56-23_094959634447_rgbf000100-resize,chair|window|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003401_2014-05-20_15-56-48_094959634447_rgbf002645-resize,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003402_2014-05-20_16-02-32_094959634447_rgbf000657-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003404_2014-05-20_16-04-18_094959634447_rgbf000100-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003405_2014-05-20_16-04-43_094959634447_rgbf000100-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003406_2014-05-20_16-05-09_094959634447_rgbf000100-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003409_2014-05-21_09-12-10_094959634447_rgbf000100-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003410_2014-05-21_09-12-33_094959634447_rgbf000101-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003411_2014-05-21_09-13-00_094959634447_rgbf000100-resize,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003412_2014-05-21_09-13-28_094959634447_rgbf000101-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003416_2014-05-21_09-52-18_094959634447_rgbf000100-resize,chair
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003421_2014-05-21_09-55-18_094959634447_rgbf000100-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003423_2014-05-21_10-23-26_094959634447_rgbf002665-resize,chair|table|window|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003424_2014-05-21_10-29-25_094959634447_rgbf000544-resize,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003425_2014-05-21_10-30-57_094959634447_rgbf002605-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003426_2014-05-21_10-35-30_094959634447_rgbf000101-resize,chair|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003432_2014-05-21_10-37-54_094959634447_rgbf000101-resize,chair|table|counter
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003438_2014-05-21_10-59-44_094959634447_rgbf000101-resize,door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003439_2014-05-21_11-00-10_094959634447_rgbf000101-resize,chair|table|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003444_2014-05-21_12-05-44_094959634447_rgbf000100-resize,chair|table|window
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003447_2014-05-21_12-06-46_094959634447_rgbf000100-resize,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003450_2014-05-21_12-07-49_094959634447_rgbf000100-resize,chair|window|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003451_2014-05-21_12-43-14_094959634447_rgbf004260-resize,chair|table|window
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003453_2014-05-21_12-50-54_094959634447_rgbf000101-resize,chair|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003454_2014-05-21_12-51-18_094959634447_rgbf000100-resize,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003460_2014-05-21_13-10-28_094959634447_rgbf003816-resize,chair|table|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003461_2014-05-21_13-17-35_094959634447_rgbf000671-resize,table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003463_2014-05-21_13-19-26_094959634447_rgbf000100-resize,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003466_2014-05-21_13-20-46_094959634447_rgbf000101-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003468_2014-05-21_13-21-33_094959634447_rgbf000101-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003470_2014-05-21_15-01-37_094959634447_rgbf000101-resize,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003471_2014-05-21_15-02-02_094959634447_rgbf000100-resize,chair|table
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003473_2014-05-21_15-02-50_094959634447_rgbf000101-resize,chair|table|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003478_2014-05-21_15-28-24_094959634447_rgbf000102-resize,chair|table|door|book
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003479_2014-05-21_15-28-47_094959634447_rgbf000101-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003484_2014-05-21_15-30-35_094959634447_rgbf000101-resize,chair|table|book
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003520_2014-05-22_14-13-58_094959634447_rgbf000100-resize,chair|table|door
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003522_2014-05-22_14-29-14_094959634447_rgbf008561-resize,chair|table|window|door|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003523_2014-05-22_14-44-45_094959634447_rgbf001006-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003524_2014-05-22_14-46-38_094959634447_rgbf000100-resize,chair|desk
Stage 1 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003525_2014-05-22_14-46-58_094959634447_rgbf000101-resize,chair|door
