stage,scene_type,scene,classes_present
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003447_2014-05-21_12-06-46_094959634447_rgbf000100-resize,chair|table|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003448_2014-05-21_12-07-05_094959634447_rgbf000100-resize,chair|table|shelf
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003449_2014-05-21_12-07-28_094959634447_rgbf000100-resize,chair|table|monitor
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003450_2014-05-21_12-07-49_094959634447_rgbf000100-resize,chair|window|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003451_2014-05-21_12-43-14_094959634447_rgbf004260-resize,chair|table|window
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003452_2014-05-21_12-50-32_094959634447_rgbf000101-resize,chair|table|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003453_2014-05-21_12-50-54_094959634447_rgbf000101-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003454_2014-05-21_12-51-18_094959634447_rgbf000100-resize,chair|table|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003455_2014-05-21_12-51-40_094959634447_rgbf000100-resize,chair|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003456_2014-05-21_12-52-11_094959634447_rgbf000100-resize,chair|door|desk|box
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003457_2014-05-21_12-52-39_094959634447_rgbf000101-resize,chair|table|door|cabinet
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003458_2014-05-21_12-53-01_094959634447_rgbf000100-resize,chair|table|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003459_2014-05-21_12-53-24_094959634447_rgbf000100-resize,chair|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003460_2014-05-21_13-10-28_094959634447_rgbf003816-resize,chair|table|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003461_2014-05-21_13-17-35_094959634447_rgbf000671-resize,table|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003462_2014-05-21_13-19-05_094959634447_rgbf000100-resize,chair|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003463_2014-05-21_13-19-26_094959634447_rgbf000100-resize,chair|table|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003464_2014-05-21_13-19-56_094959634447_rgbf000100-resize,chair|table|cabinet|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003465_2014-05-21_13-20-26_094959634447_rgbf000101-resize,chair|table|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003466_2014-05-21_13-20-46_094959634447_rgbf000101-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003467_2014-05-21_13-21-05_094959634447_rgbf000100-resize,chair|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003468_2014-05-21_13-21-33_094959634447_rgbf000101-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003469_2014-05-21_14-57-18_094959634447_rgbf002468-resize,chair|table|window|door|picture|mirror
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003470_2014-05-21_15-01-37_094959634447_rgbf000101-resize,chair|table|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003471_2014-05-21_15-02-02_094959634447_rgbf000100-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003472_2014-05-21_15-02-25_094959634447_rgbf000101-resize,chair|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003473_2014-05-21_15-02-50_094959634447_rgbf000101-resize,chair|table|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003474_2014-05-21_15-03-14_094959634447_rgbf002451-resize,window|desk|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003475_2014-05-21_15-18-37_094959634447_rgbf002174-resize,chair|table|cabinet|desk|book|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003476_2014-05-21_15-22-21_094959634447_rgbf003279-resize,table|door|cabinet
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003477_2014-05-21_15-28-00_094959634447_rgbf000101-resize,cabinet
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003478_2014-05-21_15-28-24_094959634447_rgbf000102-resize,chair|table|door|book
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003479_2014-05-21_15-28-47_094959634447_rgbf000101-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003480_2014-05-21_15-29-08_094959634447_rgbf000101-resize,chair|table|bottle
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003481_2014-05-21_15-29-30_094959634447_rgbf000101-resize,chair|table|cabinet|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003482_2014-05-21_15-29-54_094959634447_rgbf000101-resize,chair|table|cabinet|counter|cup
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003483_2014-05-21_15-30-13_094959634447_rgbf000101-resize,chair|cabinet|desk|book|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003484_2014-05-21_15-30-35_094959634447_rgbf000101-resize,chair|table|book
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003485_2014-05-21_15-30-59_094959634447_rgbf000101-resize,chair|table|door|cabinet|desk|book
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003486_2014-05-21_15-31-17_094959634447_rgbf000101-resize,chair|table|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003487_2014-05-21_15-31-42_094959634447_rgbf000100-resize,chair|table|door|cup
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003519_2014-05-22_14-13-38_094959634447_rgbf000100-resize,chair|desk|bed
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003520_2014-05-22_14-13-58_094959634447_rgbf000100-resize,chair|table|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003521_2014-05-22_14-14-23_094959634447_rgbf000100-resize,chair|table|desk|pillow
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003522_2014-05-22_14-29-14_094959634447_rgbf008561-resize,chair|table|window|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003523_2014-05-22_14-44-45_094959634447_rgbf001006-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003524_2014-05-22_14-46-38_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003525_2014-05-22_14-46-58_094959634447_rgbf000101-resize,chair|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003526_2014-05-22_14-47-19_094959634447_rgbf000101-resize,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003527_2014-05-22_14-47-40_094959634447_rgbf000101-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003528_2014-05-22_14-48-08_094959634447_rgbf000101-resize,chair|table|desk|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003529_2014-05-22_14-48-32_094959634447_rgbf000101-resize,table|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003530_2014-05-22_14-48-54_094959634447_rgbf000100-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003531_2014-05-22_14-49-46_094959634447_rgbf004824-resize,chair|window|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003532_2014-05-22_15-05-18_094959634447_rgbf000101-resize,desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003533_2014-05-22_15-05-40_094959634447_rgbf000101-resize,chair|table|door|box
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003534_2014-05-22_15-06-10_094959634447_rgbf000102-resize,chair|door|cabinet|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003535_2014-05-22_15-06-33_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003536_2014-05-22_15-07-00_094959634447_rgbf000100-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003537_2014-05-22_15-07-19_094959634447_rgbf000100-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003538_2014-05-22_15-09-28_094959634447_rgbf005797-resize,chair|table|window|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003539_2014-05-22_15-19-49_094959634447_rgbf002857-resize,chair|window|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003540_2014-05-22_15-36-23_094959634447_rgbf000100-resize,chair|table|window|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003541_2014-05-22_15-36-42_094959634447_rgbf000102-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003542_2014-05-22_15-37-06_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003543_2014-05-22_15-37-33_094959634447_rgbf000100-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003544_2014-05-22_15-39-01_094959634447_rgbf001774-resize,chair|window|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003545_2014-05-22_15-43-18_094959634447_rgbf002775-resize,chair|desk|paper
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003546_2014-05-22_15-48-53_094959634447_rgbf004816-resize,table|window|paper|light
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003547_2014-05-22_15-59-17_094959634447_rgbf000135-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003548_2014-05-22_16-00-28_094959634447_rgbf000101-resize,window|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003580_2014-05-23_16-44-37_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003581_2014-05-23_16-44-55_094959634447_rgbf000100-resize,chair|door|desk|paper|monitor|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003582_2014-05-23_16-45-18_094959634447_rgbf000100-resize,desk|monitor|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003583_2014-05-23_16-45-38_094959634447_rgbf000100-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003584_2014-05-23_16-46-00_094959634447_rgbf000100-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003585_2014-05-23_16-46-18_094959634447_rgbf000100-resize,chair|table|book|bag
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003586_2014-05-23_16-47-01_094959634447_rgbf000100-resize,chair|table|curtain|light
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003587_2014-05-23_16-48-02_094959634447_rgbf002384-resize,chair|door|desk|box
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003588_2014-05-23_16-56-18_094959634447_rgbf000100-resize,chair|table|desk|box|paper
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003589_2014-05-23_16-56-35_094959634447_rgbf000100-resize,chair|table|shelf|desk|monitor
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003590_2014-05-23_16-56-53_094959634447_rgbf000100-resize,desk|paper|monitor|curtain|bottle|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003591_2014-05-23_16-57-22_094959634447_rgbf002866-resize,chair|table|door|curtain
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003592_2014-05-23_17-02-17_094959634447_rgbf000101-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003593_2014-05-23_17-12-53_094959634447_rgbf000101-resize,chair|window|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003594_2014-05-23_17-13-14_094959634447_rgbf000100-resize,chair|window|desk|monitor|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003595_2014-05-23_17-13-33_094959634447_rgbf000101-resize,chair|window|desk|paper|monitor|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003596_2014-05-23_17-15-36_094959634447_rgbf004396-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003597_2014-05-23_17-23-07_094959634447_rgbf000100-resize,chair|table|cabinet|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003598_2014-05-23_17-23-27_094959634447_rgbf000101-resize,chair|table|box|paper
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003599_2014-05-23_17-23-54_094959634447_rgbf000101-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003600_2014-05-23_17-24-20_094959634447_rgbf000100-resize,desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003601_2014-05-23_17-26-26_094959634447_rgbf000101-resize,chair|table|window|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003602_2014-05-23_17-26-47_094959634447_rgbf000100-resize,chair|table|window|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003603_2014-05-23_17-27-09_094959634447_rgbf000101-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003604_2014-05-23_17-27-31_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003605_2014-05-23_17-27-51_094959634447_rgbf000100-resize,chair|table|window|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003606_2014-05-23_17-28-26_094959634447_rgbf000102-resize,chair|table|window|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003607_2014-05-23_17-28-44_094959634447_rgbf004039-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003608_2014-05-23_17-35-46_094959634447_rgbf001585-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003609_2014-05-23_17-38-50_094959634447_rgbf001119-resize,chair|window|desk|light
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003610_2014-05-23_17-41-00_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003611_2014-05-23_17-41-20_094959634447_rgbf000100-resize,chair|table|shelf
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003612_2014-05-23_18-01-59_094959634447_rgbf000101-resize,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003613_2014-05-23_18-02-33_094959634447_rgbf000100-resize,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003614_2014-05-23_18-02-50_094959634447_rgbf000100-resize,chair|table|desk|monitor
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003615_2014-05-23_18-03-30_094959634447_rgbf000100-resize,box|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003616_2014-05-23_18-03-45_094959634447_rgbf000100-resize,desk|lamp|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003617_2014-05-23_18-04-12_094959634447_rgbf000101-resize,window|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003618_2014-05-23_18-04-37_094959634447_rgbf000029-resize,table|window|box|paper|keyboard
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003619_2014-05-23_18-04-52_094959634447_rgbf000100-resize,chair|window|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003620_2014-05-23_18-05-29_094959634447_rgbf000100-resize,chair|table|window|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003621_2014-05-23_18-06-08_094959634447_rgbf000101-resize,chair|door|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003622_2014-05-23_18-06-34_094959634447_rgbf000100-resize,table|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003644_2014-05-23_22-12-09_094959634447_rgbf000100-resize,chair|cabinet
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003646_2014-05-23_22-12-52_094959634447_rgbf000100-resize,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\kv2\kinect2data\003659_2014-05-24_14-11-38_094959634447_rgbf000101-resize,chair|table|window|paper
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_24-09_26_45-1311000073,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_24-09_27_15-1311000073,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_25-17_25_33-1311000073,chair|table|window|cabinet
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_25-17_25_45-1311000073,chair|table|window
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_25-17_25_59-1311000073,chair|table|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_25-17_26_13-1311000073,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_25-17_46_55-1311000073,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_25-17_47_09-1311000073,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_25-17_47_23-1311000073,chair|table|window
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_25-17_50_02-1311000073,chair|table|book|paper|bottle|cup
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_25-17_50_15-1311000073,window
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_25-17_50_30-1311000073,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_25-17_52_37-1311000073,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_25-17_52_51-1311000073,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_25-17_53_05-1311000073,chair|window
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_26-14_06_37-1311000073,chair|table|shelf
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_26-14_06_52-1311000073,window|door|shelf|book
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_27-15_16_24-1311000073,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_27-15_16_43-1311000073,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\lg\2014_10_30-16_18_29-1311000073,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\sa\2014_10_21-18_17_47-1311000073,chair|door
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\sa\2014_10_21-18_18_04-1311000073,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\sa\2014_10_21-18_18_35-1311000073,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\sa\2014_10_21-18_20_10-1311000073,table|box|bag
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\sa\2014_10_21-18_20_29-1311000073,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\sa\2014_10_22-15_23_32-1311000073,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\sa\2014_10_22-15_25_18-1311000073,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\sa\2014_10_22-16_00_11-1311000073,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\sa\2014_10_22-16_01_27-1311000073,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\sa\2014_10_22-16_01_41-1311000073,
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\sa\2014_10_22-16_01_53-1311000073,chair|table
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\sa\2014_10_22-16_02_12-1311000073,chair|desk
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\sa\2014_10_22-16_03_45-1311000073,chair
Stage 3 – Classroom,classroom,C:\Users\ryana\Downloads\SUNRGBD\SUNRGBD\realsense\sa\2014_10_22-16_03_57-1311000073,chair|table
